Year,Town Code,Town,Sheltered Homeless,Unsheltered Homeless,Total Homeless,Percentage of Homelessness,Homeless Youth,Homeless Veterans,Chronic Homeless,Percentage White,Percentage Black,Percentage Hispanic,Median Age
2016,118,Ridgefield,137.5,137.5,275,1.02,66,136,73,83.96,47.06,29.65,51.4
2016,119,Rocky Hill,48,514,562,1.1,296,193,73,40.65,24.45,8.74,36.1
2016,120,Roxbury,199,199,398,1.01,156,193,49,87.24,29.25,46.19,37.1
2016,121,Salem,159,159,318,0.72,164,145,9,64.46,25.08,23.19,54.9
2016,122,Salisbury,83,346,429,0.66,183,144,102,57.1,30.42,22.72,55.6
2016,123,Scotland,360,216,576,1.12,207,71,298,86.21,26.17,18.62,28
2016,124,Seymour,154.5,154.5,309,0.58,15,191,103,41.22,7.16,25.73,26.4
2016,115,Prospect,306.5,306.5,613,0.77,230,244,139,65.91,43,43.76,19.9
2016,125,Sharon,147,484,631,0.82,299,43,289,69.07,44.69,16.33,38.8
2016,126,Shelton,629,111,740,0.64,305,156,279,67.45,25,21.87,55.8
2016,127,Sherman,341,55,396,1.12,240,15,141,50.97,31.5,41,31.5
2016,128,Simsbury,475,127,602,0.58,229,77,296,61.44,11.26,42.54,45.4
2016,129,Somers,62,175,237,0.84,17,51,169,72.61,5.15,18.69,47.7
2016,132,South Windsor,79.5,79.5,159,1.19,146,1,12,76.36,16.04,26.11,50.7
2016,130,Southbury,359,271,630,1.1,243,231,156,40.04,36.71,44.32,41.7
2016,131,Southington,141.5,141.5,283,0.14,50,60,173,86.84,9.46,7.37,34.9
2016,133,Sprague,326,224,550,0.84,258,131,161,48.23,45.9,45.01,58.6
2016,134,Stafford,209.5,209.5,419,0.45,237,51,131,51.68,14.68,14.86,43.7
2016,135,Stamford,284,284,568,0.82,245,296,27,53.17,14.21,35.53,48.6
2016,136,Sterling,140,430,570,0.82,309,179,82,41.89,13.17,31.21,32.5
2016,137,Stonington,173,173,346,6.5,48,30,268,46.15,5.63,29.88,46.1
2016,138,Stratford,214,473,687,0.86,283,154,250,89.32,39.73,43.67,28.8
2017,91,New Fairfield,131,131,262,1.01,37,120,105,55.76,44.38,9.57,28.3
2016,139,Suffield,296.5,296.5,593,0.44,283,50,260,45.77,32.64,20.62,48
2016,140,Thomaston,69,69,138,0.66,31,94,13,45.35,13.47,29.22,39.9
2016,141,Thompson,248,248,496,1.07,242,175,79,75.97,17.84,41.51,46.7
2016,142,Tolland,104.5,104.5,209,1.01,40,10,159,82.73,26.42,14.74,29.3
2016,143,Torrington,31,448,479,0.72,291,11,177,52.85,47.95,41.13,43.1
2016,144,Trumbull,150,150,300,1,102,44,154,41.05,16.13,22.98,36.6
2016,145,Union,284,330,614,1.23,291,289,34,51.15,37.92,13.5,43.1
2016,146,Vernon,304,264,568,0.43,106,204,258,42.83,24.78,39.15,30.2
2016,147,Voluntown,428,294,722,0.74,245,218,259,45.17,18.4,9.09,48
2016,148,Wallingford,476,71,547,1.19,86,327,134,61.58,25.52,28.16,51.8
2007,156,West Haven,110,110,220,1.16,60,133,27,79.15,8.42,22.82,39.5
2016,149,Warren,285,165,450,1.01,65,255,130,51.5,8.2,7.87,28.9
2016,150,Washington,143,321,464,0.55,137,247,80,65.8,40.94,21.04,30.6
2016,151,Waterbury,201.5,201.5,403,0.85,325,20,58,52.67,15.95,32.05,45.8
2016,152,Waterford,18,294,312,0.69,199,40,73,87.03,37.64,30.03,47.2
2016,153,Watertown,17,590,607,0.74,92,277,238,85.3,8.08,23.21,47.6
2016,155,West Hartford,340.5,340.5,681,0.51,277,276,128,68.34,47.98,24.31,46.7
2016,156,West Haven,263.5,263.5,527,1.27,19,194,314,57.72,13.69,15.2,34.5
2016,154,Westbrook,370,125,495,0.75,288,70,137,59.06,44.72,25.51,34.6
2016,157,Weston,174,286,460,1,89,269,102,60.59,41.43,47.9,28.7
2016,158,Westport,64.5,64.5,129,0.89,49,72,8,76.38,48.55,43.27,24.6
2016,159,Wethersfield,501,46,547,0.99,9,307,231,62.58,26.51,11.54,47.1
2016,160,Willington,187,187,374,1.47,78,198,98,82.84,37.73,6.34,21.9
2016,161,Wilton,112,216,328,0.28,36,75,217,87.2,21.68,47.01,57.4
2016,162,Winchester,113,455,568,0.7,58,274,236,56.8,13.3,28.7,52.7
2016,163,Windham,221,369,590,1.24,87,282,221,68.03,24.94,29.2,54
2016,164,Windsor,207.5,207.5,415,1.18,103,145,167,44.75,12.46,40.13,56.1
2016,165,Windsor Locks,195.5,195.5,391,0.41,318,12,61,50.02,49.19,19.16,35.2
2016,166,Wolcott,360.5,360.5,721,1.26,276,128,317,60.67,9.33,26.69,53.6
2016,167,Woodbridge,170.5,170.5,341,0.66,103,229,9,50.31,31.51,48.59,24.6
2016,168,Woodbury,285,285,570,0.36,253,84,233,83.83,33.19,35.25,18.9
2016,169,Woodstock,263,213,476,1.01,229,161,86,47.91,29.21,11.92,51
2017,1,Andover,176,176,352,1.2,36,50,266,62.78,34.8,11,21.1
2017,2,Ansonia,54,663,717,0.74,300,214,203,70.28,10.23,14.19,59.5
2017,3,Ashford,229,229,458,1.37,141,0,317,74.59,29.98,39.5,46.3
2017,4,Avon,248,248,496,0.7,42,122,332,59.15,17.92,18.29,49.6
2008,132,South Windsor,321,321,642,0.42,115,287,240,83.45,47.31,5.96,28.3
2017,5,Barkhamsted,168.5,168.5,337,1.08,83,199,55,68.42,39.29,47.49,46.3
2017,6,Beacon Falls,457,92,549,1.26,258,182,109,61.98,48.76,12.64,19.8
2017,7,Berlin,174.5,174.5,349,1.28,86,215,48,43.36,6.69,5.43,53.2
2017,8,Bethany,385.5,385.5,771,0.85,290,239,242,63.23,17.83,15.67,25.1
2017,9,Bethel,161,16,177,1.27,95,67,15,81.04,13.79,15.58,47.3
2017,10,Bethlehem,379,265,644,1.01,254,318,72,70.73,5.5,23.99,27.4
2017,11,Bloomfield,208.5,208.5,417,0.26,135,81,201,81.61,15.9,46.42,20.9
2017,12,Bolton,86,394,480,0.37,247,141,92,64.7,35.54,44.56,38.2
2017,13,Bozrah,54,213,267,0.28,91,40,136,45.92,15.4,25.56,25.1
2017,14,Branford,475,41,516,0.53,246,238,32,40.68,27.91,23.49,48.6
2017,15,Bridgeport,173,173,346,0.69,257,2,87,55.16,44.95,29.98,28
2017,16,Bridgewater,177,304,481,0.93,186,93,202,74.9,36.22,15.96,32.4
2017,17,Bristol,109.5,109.5,219,1.08,123,58,38,79.51,22.76,7.35,41.8
2017,18,Brookfield,348,251,599,0.94,259,227,113,54.79,21.76,47.27,30
2017,19,Brooklyn,7,510,517,0.5,168,17,332,64.78,25.51,13.4,33.9
2017,20,Burlington,297,297,594,1.42,110,238,246,61.06,12.97,13.93,52.3
2017,21,Canaan,312,257,569,0.52,289,73,207,60.53,33.53,26.26,25.5
2017,22,Canterbury,364,364,728,1.15,86,331,311,51.57,21.39,27.12,21.5
2017,23,Canton,238,238,476,0.86,12,168,296,46.82,43.36,5.83,31.8
2017,24,Chaplin,367.5,367.5,735,0.78,262,263,210,49.83,39.04,11.66,35.8
2017,25,Cheshire,252,252,504,1.18,287,159,58,42.77,32.47,22.02,40.8
2017,26,Chester,172.5,172.5,345,1.16,22,168,155,49.91,21.39,35.77,33.6
2017,27,Clinton,262.5,262.5,525,0.62,199,205,121,40.46,14.45,15.28,51.2
2017,28,Colchester,327,41,368,1,241,8,119,71.36,39.93,24.04,19.7
2017,29,Colebrook,53,784,837,0.1,238,303,296,55.82,26.89,30.08,36.1
2017,30,Columbia,368.5,368.5,737,0.89,302,114,321,88.66,15.11,44.99,34.1
2017,31,Cornwall,238,138,376,1.41,164,151,61,49.69,13.78,19.67,45.2
2017,32,Coventry,228,240,468,0.37,225,86,157,57.29,12.44,11.01,58.6
2017,33,Cromwell,154,154,308,1.41,175,94,39,57.89,39.97,27.02,39.4
2017,34,Danbury,50,449,499,1.11,28,230,241,40.42,15.3,38.6,59.4
2017,35,Darien,194,194,388,1.08,164,185,39,81.96,28.7,9.94,30.7
2017,36,Deep River,162,162,324,1.7,22,113,189,41.6,25.32,24.11,19.3
2017,37,Derby,263,536,799,1.59,293,273,233,87.01,31.08,5.8,25
2017,38,Durham,42.5,42.5,85,0.25,43,28,14,84.6,44.47,6.51,34.6
2017,40,East Granby,292.5,292.5,585,1.12,260,202,123,66.78,44.05,26.73,31.3
2017,41,East Haddam,95,312,407,0.85,179,1,227,67.18,25.3,18.42,22.1
2017,42,East Hampton,87,564,651,1.43,295,77,279,72.69,5.69,43.03,36.2
2017,43,East Hartford,77,431,508,0.41,138,323,47,59.35,24.19,32.1,32.2
2017,44,East Haven,287,464,751,0.39,333,230,188,72.36,32.28,25.43,23.2
2017,45,East Lyme,119,528,647,1.12,247,97,303,42.24,30.1,23.36,30.4
2017,47,East Windsor,201,201,402,0.27,240,116,46,42.7,34.31,27.38,55.2
2017,39,Eastford,198.5,198.5,397,1.45,105,109,183,62.86,11.93,6.82,30.7
2017,46,Easton,221,221,442,1.12,172,166,104,67.48,34.09,45.18,48
2017,48,Ellington,451,139,590,0.78,48,296,246,84.39,13.22,49.92,43.7
2017,49,Enfield,235.5,235.5,471,0.16,122,86,263,45.23,38.77,13.17,35.9
2017,51,Fairfield,164,96,260,0.47,34,21,205,81.13,20.26,10.42,28
2017,52,Farmington,181,150,331,0.49,105,209,17,50.5,36.95,11.46,33.5
2017,53,Franklin,468,413,881,0.26,327,304,250,59.7,7.15,34.75,42.9
2017,54,Glastonbury,351.5,351.5,703,0.44,195,271,237,55.83,23.35,34.76,32.7
2017,55,Goshen,734,17,751,1.05,108,323,320,60.01,36.73,43.16,27
2017,56,Granby,351,351,702,1.49,124,277,301,47.52,15.21,38.83,22.9
2017,57,Greenwich,264.5,264.5,529,1.53,326,138,65,65.18,40.79,25.24,55
2017,58,Griswold,337,337,674,1.32,294,231,149,80.08,33.39,32.58,36.5
2017,59,Groton,6,454,460,0.72,36,232,192,62.08,31.44,35.97,44.3
2017,60,Guilford,329,83,412,1.09,187,79,146,64.53,20.91,28.07,38.6
2017,61,Haddam,129,129,258,0.19,22,54,182,82.44,26.71,26.4,54.6
2017,62,Hamden,327.5,327.5,655,0.72,260,290,105,75.3,31.88,34.03,41
2017,63,Hampton,150,311,461,1.2,193,33,235,64.52,26.26,30.09,38.2
2017,64,Hartford,84,520,604,0.69,151,328,125,52.88,36.42,33.98,56.8
2017,65,Hartland,146,381,527,1.1,17,332,178,84.25,24.52,32.58,48.2
2017,66,Harwinton,144.5,144.5,289,0.62,26,251,12,68.85,14.1,37.36,22.7
2017,67,Hebron,188.5,188.5,377,0.97,23,124,230,51.06,14.63,33.93,25.5
2017,68,Kent,32.5,32.5,65,0.73,28,10,27,53.46,5.26,28.39,51.1
2017,69,Killingly,547,229,776,0.9,138,316,322,80.16,18.54,35.68,53.1
2017,70,Killingworth,284,242,526,0.31,145,121,260,42.21,38.7,25.23,40.9
2017,71,Lebanon,127.5,127.5,255,1.33,122,34,99,89.6,40.74,15.88,41.3
2017,72,Ledyard,81,301,382,0.86,127,68,187,46.52,14.11,5.06,44.5
2017,73,Lisbon,513,214,727,1.19,116,312,299,79.8,48.16,30.2,36.4
2017,75,Lyme,193.5,193.5,387,0.72,131,138,118,59.74,27.61,31.58,46.6
2017,76,Madison,172,172,344,1.33,288,11,45,64.61,46.26,48.74,22.6
2017,77,Manchester,198,198,396,0.8,205,124,67,84.03,36.8,21.27,58.4
2008,27,Clinton,95,317,412,1.22,169,208,35,72.55,19.82,32.55,50.3
2017,78,Mansfield,418.5,418.5,837,1.16,235,298,304,60.65,37.51,22.74,49.5
2017,79,Marlborough,178.5,178.5,357,1.1,41,146,170,66.87,8.83,14.08,44.5
2013,111,Plymouth,215,215,430,11,159,76,195,42.46,14.9,8.17,31.3
2017,80,Meriden,385,265,650,1.2,251,67,332,40.12,5.4,39.78,24.8
2017,81,Middlebury,201,201,402,0.67,178,205,19,52.24,37.23,16.24,35.2
2017,82,Middlefield,234.5,234.5,469,0.44,124,235,110,74.03,20.5,32.4,45.8
2017,83,Middletown,118,344,462,1.28,259,58,145,46.06,40.4,35.95,44.6
2017,84,Milford,395,328,723,0.68,275,257,191,45.69,20.25,26.21,34.1
2017,85,Monroe,531,162,693,1.4,212,253,228,60.55,41.87,44.44,43.8
2017,86,Montville,260,316,576,1.36,323,242,11,72.39,10.88,24.97,52.2
2017,87,Morris,340.5,340.5,681,0.82,189,276,216,75.6,12.8,17.82,19.1
2017,88,Naugatuck,177,177,354,0.37,57,219,78,48.92,20.34,45.32,36.9
2017,89,New Britain,255,206,461,1.02,202,224,35,43.98,23.38,43.77,49.9
2017,90,New Canaan,221,221,442,0.25,79,100,263,87.02,20.69,12.38,40.9
2017,92,New Hartford,187.5,187.5,375,0.67,227,121,27,53.03,39.36,6.17,45.4
2017,93,New Haven,225,171,396,1.42,94,217,85,82.67,9.36,9.05,39.7
2017,95,New London,52,212,264,1.22,3,74,187,83.17,20.8,17.89,59.7
2017,96,New Milford,399,399,798,0.94,164,330,304,78.63,42.68,48.75,20.3
2017,94,Newington,394,394,788,0.86,299,236,253,48.44,8.01,30.13,38.6
2017,97,Newtown,179.5,179.5,359,1.03,41,239,79,81.09,47.41,21.8,21.8
2017,98,Norfolk,505,128,633,0.52,284,164,185,78.46,49.38,44.99,24.7
2017,99,North Branford,282.5,282.5,565,0.66,228,333,4,69.84,8.99,25.39,34.1
2017,100,North Canaan,363,80,443,0.57,242,156,45,56.86,18.11,19.19,24.5
2017,101,North Haven,279,243,522,1.28,211,210,101,53.13,21.76,47.35,58.5
2017,102,North Stonington,288,288,576,1.03,299,276,1,46.09,39.94,43.23,57.8
2017,103,Norwalk,242.5,242.5,485,0.51,54,215,216,65.49,31.82,42.97,32.1
2017,104,Norwich,157,256,413,1.35,172,217,24,69.26,34,28.05,44.9
2017,105,Old Lyme,631,133,764,0.85,276,232,256,57.97,39.09,40.52,40.4
2017,106,Old Saybrook,58,508,566,0.33,333,11,222,63.77,10.31,13.07,52.3
2017,107,Orange,316.5,316.5,633,0.67,228,82,323,58.18,42.49,30.8,44.4
2017,108,Oxford,127,82,209,1.14,29,112,68,72.05,36.75,49.27,18
2017,109,Plainfield,244,244,488,0.28,22,270,196,85.06,30.98,18.09,50.1
2017,110,Plainville,234.5,234.5,469,0.2,4,194,271,48.2,45.04,40.75,49.4
2017,111,Plymouth,191.5,191.5,383,1.06,62,140,181,59.07,36.51,27.07,39.4
2017,112,Pomfret,114,246,360,1.15,220,123,17,47.04,14.08,6.79,55.9
2017,113,Portland,208,352,560,0.66,314,140,106,71.25,24.34,39.34,56.2
2017,114,Preston,152,152,304,0.33,81,207,16,76.44,27.23,12.59,40
2017,115,Prospect,239.5,239.5,479,0.92,241,114,124,86.6,7.48,33.42,43.5
2017,116,Putnam,269,269,538,0.64,252,205,81,53.94,47.96,8.85,59.9
2017,117,Redding,170.5,170.5,341,0.56,51,287,3,87.51,10.79,47.61,30.6
2017,118,Ridgefield,236,346,582,1.12,320,148,114,43.16,36.39,18.13,31.6
2017,119,Rocky Hill,280,103,383,0.76,38,209,136,70.15,27.78,15.19,25.7
2017,120,Roxbury,358,297,655,0.94,258,111,286,42.86,6.15,10.81,55.6
2017,121,Salem,200,494,694,0.65,326,141,227,84.69,46.61,47.57,49.3
2017,122,Salisbury,154,154,308,1.43,270,23,15,66.49,43.33,37.04,22.4
2017,123,Scotland,277,139,416,1.42,71,48,297,73.47,28.59,38.37,59.2
2017,124,Seymour,234,333,567,0.05,69,287,211,81.58,15.3,27.47,48.7
2017,125,Sharon,493,301,794,1.03,219,330,245,47.52,10.47,26.36,53.7
2017,126,Shelton,3,295,298,1.25,3,10,285,41.93,21.35,9.95,20
2017,127,Sherman,665,92,757,1.45,289,187,281,83.94,16.49,30.19,39.2
2017,128,Simsbury,441,93,534,0.12,291,67,176,55.75,27.8,16.11,47.3
2017,129,Somers,28,321,349,0.45,230,89,30,46.45,48.49,48.97,40.8
2017,132,South Windsor,108,129,237,1.26,79,109,49,63.42,30.87,40.85,46
2017,130,Southbury,185,185,370,13.4,65,163,142,69.92,45.05,23.58,52.4
2017,131,Southington,195.5,195.5,391,0.43,135,205,51,41.55,34.29,11.81,33.7
2017,133,Sprague,226.5,226.5,453,0.95,190,31,232,53.74,26.39,40.34,53.6
2017,134,Stafford,74,475,549,0.69,58,326,165,41.64,43.46,10.49,24.8
2017,135,Stamford,187.5,187.5,375,0.56,265,73,37,61.02,26.21,13.52,29.4
2017,136,Sterling,145,130,275,1.39,6,250,19,84.76,44.09,14.52,19.8
2017,137,Stonington,127,192,319,1.36,201,20,98,89.13,18.12,30.06,33.3
2017,138,Stratford,420,420,840,0.93,331,295,214,71.85,10.8,40.42,34
2017,139,Suffield,41,535,576,1.18,236,297,43,48.08,43.49,19.14,51.8
2017,140,Thomaston,355,349,704,1.02,267,327,110,85.29,31.43,8.81,45.4
2017,141,Thompson,40,427,467,0.41,78,301,88,65.81,45.01,25.9,36.3
2017,142,Tolland,217.5,217.5,435,1.16,45,72,318,47.69,47.2,38.66,45.4
2017,143,Torrington,33,366,399,1.48,242,40,117,86.09,7.41,14.97,20.2
2017,144,Trumbull,16,602,618,0.58,287,93,238,77.87,27.54,14.9,25.6
2017,145,Union,180.5,180.5,361,1.05,159,131,71,76.59,21.87,47.63,44.3
2017,146,Vernon,152,369,521,1.33,114,98,309,75.46,33.16,47.94,44.9
2017,147,Voluntown,234,234,468,1.12,113,52,303,50.02,40.71,49.57,50.5
2017,148,Wallingford,377,138,515,1.44,125,228,162,50.55,17.63,41.34,34.9
2017,149,Warren,233,233,466,1.16,89,127,250,74.41,30.06,13.47,48.3
2017,150,Washington,232.5,232.5,465,0.36,60,211,194,50.99,36.89,14.54,46.7
2017,151,Waterbury,628,31,659,1.08,316,284,59,61.93,11.05,20.31,58.5
2017,152,Waterford,238,238,476,0.99,101,278,97,79.1,41.63,19.32,27
2017,153,Watertown,341,2,343,1.5,113,158,72,79.2,32.27,48.04,41.2
2017,155,West Hartford,313,313,626,0.48,173,232,221,62.66,47.73,40.51,43.3
2017,156,West Haven,26,253,279,1.48,91,70,118,79.61,20.28,37.58,59.9
2017,154,Westbrook,283.5,283.5,567,0.66,182,204,181,81.93,9.87,13.37,26.4
2017,157,Weston,286,323,609,0.99,204,188,217,72.74,27.79,45.93,40
2017,158,Westport,299.5,299.5,599,0.43,194,150,255,51.42,8.86,42.25,32.5
2017,159,Wethersfield,199,199,398,1.1,304,7,87,53.7,48.63,12.36,40.1
2017,160,Willington,167,462,629,1.36,24,331,274,55.74,6.74,44.2,27.7
2017,161,Wilton,178.5,178.5,357,1.28,233,99,25,45.84,38.91,17.25,20
2017,162,Winchester,75,75,150,1.06,15,15,120,53.66,28.63,8.64,42
2017,163,Windham,290.5,290.5,581,1.02,140,153,288,50.48,21.59,34.56,32.1
2017,164,Windsor,146,146,292,0.31,107,156,29,62.77,7.96,34.42,25.6
2017,165,Windsor Locks,454,138,592,0.55,299,92,201,85.42,33,9.27,31.6
2017,166,Wolcott,299,299,598,0.64,302,261,35,45.22,31.33,19.35,20.1
2017,167,Woodbridge,119.5,119.5,239,0.7,79,36,124,76.01,17.64,49.68,57.9
2017,168,Woodbury,400,57,457,0.56,75,160,222,74.36,45.96,35.53,42.4
2017,169,Woodstock,341,341,682,0.77,275,173,234,44.79,18.68,37.85,52.2
2018,1,Andover,353,353,706,0.37,267,316,123,86.13,25.24,14.58,35.8
2018,2,Ansonia,149,149,298,1.26,111,17,170,68.42,29.47,8.55,55.9
2018,3,Ashford,255,255,510,1.48,315,15,180,58.19,9.51,17.46,38.3
2018,4,Avon,278.5,278.5,557,0.89,74,269,214,77.83,46.95,16.2,42.1
2018,5,Barkhamsted,198.5,198.5,397,0.56,213,67,117,52.87,21.85,15.55,38.7
2018,6,Beacon Falls,144,144,288,0.99,33,29,226,74.68,8.64,13.67,48.8
2018,7,Berlin,129,362,491,1.06,140,315,36,41.99,22.43,30.86,41.8
2018,8,Bethany,394.5,394.5,789,0.61,165,308,316,81.97,32.01,19.76,29.4
2018,9,Bethel,362,187,549,1,230,224,95,62.41,28.11,41.92,24.1
2018,10,Bethlehem,286.5,286.5,573,0.93,291,163,119,71.83,36.25,13.28,43.5
2018,11,Bloomfield,178.5,178.5,357,1.64,27,319,11,51.06,7.5,25.91,38.5
2018,12,Bolton,214,214,428,0.98,294,13,121,73.85,17.8,5.61,22
2018,13,Bozrah,291,353,644,1.28,332,278,34,78.61,41.87,26.68,34.6
2018,14,Branford,370,125,495,0.24,90,155,250,63.66,8.6,7.51,39.6
2018,15,Bridgeport,150.5,150.5,301,0.56,114,121,66,70.89,43.5,49,52.7
2018,16,Bridgewater,28,429,457,0.34,158,262,37,62.82,9.14,40.58,21.2
2018,17,Bristol,148,557,705,0.59,257,169,279,84.7,42.55,27.06,32.6
2018,18,Brookfield,163.5,163.5,327,0.14,89,9,229,64.89,21.24,8.9,52.6
2018,19,Brooklyn,295,287,582,1.43,244,171,167,82.09,32.55,31.66,45.2
2018,20,Burlington,10,626,636,0.52,297,12,327,80.07,11.88,39.14,30.2
2018,21,Canaan,243.5,243.5,487,0.91,30,212,245,60.53,7.98,13.58,53.5
2018,22,Canterbury,277,277,554,1.31,316,160,78,51.5,14.72,30.57,38.7
2018,23,Canton,112,543,655,0.75,311,231,113,60.3,10.75,41.64,38.9
2018,24,Chaplin,186,500,686,1.33,227,159,300,81.31,19.06,39.57,59
2018,25,Cheshire,234.5,234.5,469,0.66,127,126,216,51.38,28.15,41.13,57.8
2018,26,Chester,257.5,257.5,515,1.19,269,47,199,66.22,31.49,44.57,33.1
2018,27,Clinton,226,544,770,0.69,269,260,241,80.3,40.54,47.2,23.9
2018,28,Colchester,140,140,280,1.22,208,60,12,57.67,34.53,23.25,31.7
2018,29,Colebrook,97,407,504,0.67,177,121,206,72.11,32.39,30.59,19.3
2018,30,Columbia,54,601,655,0.14,305,89,261,52.28,23.53,40.58,18.9
2018,31,Cornwall,270,270,540,1.15,190,254,96,45.46,26.32,36.37,34.6
2018,32,Coventry,113,113,226,1.3,67,89,70,79.72,23.65,49.8,57.5
2018,33,Cromwell,315,315,630,0.17,326,2,302,44.95,42.9,5.62,54.6
2018,34,Danbury,405,369,774,0.97,266,279,229,53.57,15.35,20.98,39.5
2018,35,Darien,68,616,684,0.68,269,116,299,82.76,5.26,17.65,41.7
2018,36,Deep River,127.5,127.5,255,0.59,127,97,31,57.32,34.31,16.8,18.2
2018,37,Derby,288,385,673,0.55,263,161,249,88.65,14.11,15.01,27.1
2018,38,Durham,761,9,770,1.25,220,297,253,88.99,45.06,36.91,19
2018,40,East Granby,547,248,795,0.77,241,296,258,53.41,43.66,8.81,49.7
2018,41,East Haddam,252.5,252.5,505,0.56,243,81,181,42.05,8.45,38.37,24.1
2018,42,East Hampton,147,183,330,0.52,18,147,165,75.25,9.79,36.2,54.5
2018,43,East Hartford,81,81,162,1.15,154,5,3,62.55,27.28,16.29,45
2018,44,East Haven,278,278,556,1.34,228,184,144,45.04,32.42,16.38,27.6
2018,45,East Lyme,243,229,472,0.42,57,251,164,75.38,17.37,33.3,24.6
2018,47,East Windsor,204,204,408,1.3,280,24,104,41.56,37.26,39.3,44.4
2018,39,Eastford,59.5,59.5,119,0.56,44,40,35,83.51,31.77,44.44,55.8
2018,46,Easton,291,291,582,0.76,101,168,313,46.93,19.62,43.35,48.2
2018,48,Ellington,108.5,108.5,217,1.35,47,2,168,46.37,6.14,48.42,32.6
2018,49,Enfield,113,113,226,0.78,49,170,7,48.78,38.76,31.16,42.7
2018,50,Essex,110.5,110.5,221,1.39,80,56,85,88.01,14.66,45.89,31.1
2018,51,Fairfield,200,277,477,1.48,299,82,96,74.66,42.55,41.38,60
2018,52,Farmington,153,548,701,0.28,58,329,314,80.07,23.91,45.26,49.5
2018,54,Glastonbury,183.5,183.5,367,1.42,160,178,29,59.88,30.97,5.52,43.8
2018,55,Goshen,167,167,334,0.91,102,132,100,56.82,44.28,48.47,35.8
2018,56,Granby,72,412,484,1.37,333,85,66,51.72,43.86,26.31,44
2018,57,Greenwich,302.5,302.5,605,0.24,273,270,62,64.03,21.72,40.92,32.3
2018,58,Griswold,295,11,306,0.58,182,93,31,67.59,14.4,10.72,19.2
2018,59,Groton,16,434,450,1.09,115,249,86,71.59,39.88,22.82,34.6
2018,60,Guilford,640,130,770,1.09,266,294,210,52.86,24.49,17.22,57.1
2018,61,Haddam,216,194,410,0.11,163,197,50,87.43,13.64,18.12,44.3
2018,62,Hamden,60,222,282,0.14,142,78,62,48.49,45.7,10.55,21.5
2018,63,Hampton,280.5,280.5,561,0.7,317,165,79,88.28,13.91,41.26,55.2
2018,64,Hartford,286,286,572,0.48,303,38,231,40.74,6.16,5.42,29.3
2018,65,Hartland,41,459,500,0.37,93,307,100,64.06,5.91,19.06,28.2
2018,66,Harwinton,24,566,590,0.4,249,213,128,56.67,33,12.85,30.5
2018,67,Hebron,38,415,453,0.86,305,130,18,62.46,34.78,31.51,42.2
2018,68,Kent,282,282,564,0.93,315,156,93,68.53,19,16.44,40.9
2018,69,Killingly,130,347,477,0.84,239,158,80,61.78,19.4,16.65,38.6
2018,70,Killingworth,240.5,240.5,481,0.81,58,321,102,60.74,20.28,26.98,48.1
2018,71,Lebanon,228,165,393,0.78,14,226,153,76.64,35.61,34.37,31.3
2018,72,Ledyard,107,489,596,0.62,284,44,268,74.29,7.62,10.46,50.8
2018,73,Lisbon,171,348,519,0.19,202,200,117,81.66,46.81,12.9,25.4
2018,74,Litchfield,434,101,535,0.34,236,21,278,52.5,15.01,16.12,50.9
2018,75,Lyme,477,283,760,0.92,295,241,224,70.48,49.99,48.82,45.9
2018,76,Madison,101,680,781,0.58,286,228,267,69.26,12.72,22.87,46.7
2018,77,Manchester,222.5,222.5,445,0.97,72,237,136,58.49,39.72,31.95,38.2
2018,78,Mansfield,523,63,586,1.07,213,148,225,64.3,15.05,15.87,46
2013,21,Canaan,274,341,615,0.81,10,272,333,55.69,8.64,27.07,21.4
2018,79,Marlborough,259,259,518,0.86,224,66,228,47.09,44.37,8.34,53.8
2018,81,Middlebury,43,602,645,0.22,317,6,322,50.69,43.64,6.56,20.3
2018,82,Middlefield,270.5,270.5,541,1.24,202,232,107,45.28,23.16,26.09,24.2
2018,83,Middletown,816,4,820,1.14,230,291,299,74.15,36.61,22.94,42.2
2018,84,Milford,155.5,155.5,311,0.28,50,255,6,73.04,30.07,11.16,49.1
2018,85,Monroe,16,233,249,1.36,56,66,127,87.53,43.38,35.94,21.2
2018,86,Montville,329,317,646,6.8,131,249,266,76.48,19.18,49.68,56.7
2018,87,Morris,263.5,263.5,527,0.95,279,76,172,42.6,28.57,22.8,58.9
2018,88,Naugatuck,297.5,297.5,595,0.7,296,86,213,84.21,26.84,33.11,43.4
2018,89,New Britain,496,305,801,1.16,304,251,246,83.13,20.93,48.33,38.2
2018,90,New Canaan,275,275,550,0.17,224,221,105,62.17,45.12,42.42,49.1
2018,91,New Fairfield,11,315,326,1.42,173,71,82,69.29,12.46,25.86,31.8
2018,92,New Hartford,317,466,783,0.75,291,201,291,88.8,11.73,38.19,38.7
2018,93,New Haven,262.5,262.5,525,0.75,265,58,202,66.62,30.96,10.77,56.5
2018,95,New London,215,346,561,0.91,246,275,40,85.27,34.59,28.04,58.1
2018,96,New Milford,338,163,501,0.47,77,220,204,44.15,13.76,17.56,56.9
2018,94,Newington,169,169,338,0.73,134,156,48,49.55,22.58,12.25,29
2018,97,Newtown,230.5,230.5,461,0.39,139,180,142,62.04,47.6,24.18,27.8
2018,98,Norfolk,302,302,604,0.76,252,212,140,69.24,16.1,10.9,30.5
2018,99,North Branford,80,275,355,0.95,175,128,52,80.81,35.08,36.45,36.5
