Year,Town Code,Town,Sheltered Homeless,Unsheltered Homeless,Total Homeless,Percentage of Homelessness,Homeless Youth,Homeless Veterans,Chronic Homeless,Percentage White,Percentage Black,Percentage Hispanic,Median Age
2019,163,Windham,206.0,206.0,412,0.99,159,114,139,70.97,45.57,10.43,58.2
2019,164,Windsor,39.0,823.0,862,0.51,299,267,296,80.15,46.2,19.67,21.5
2019,165,Windsor Locks,118.5,118.5,237,0.66,108,11,118,61.59,39.95,30.33,45.0
2019,166,Wolcott,260.0,323.0,583,0.82,237,72,274,79.29,15.27,13.42,58.8
2019,167,Woodbridge,394.0,277.0,671,1.36,292,304,75,63.12,6.12,41.03,59.1
2019,168,Woodbury,175.5,175.5,351,0.31,66,177,108,87.05,22.27,48.75,37.8
2019,169,Woodstock,225.0,467.0,692,0.7,315,259,118,64.32,11.37,14.66,24.8
2020,1,Andover,350.5,350.5,701,1.03,186,258,257,63.13,36.97,13.41,26.5
2020,2,Ansonia,123.0,200.0,323,0.93,35,269,19,79.25,34.75,25.47,55.4
2020,3,Ashford,242.5,242.5,485,0.92,48,319,118,81.08,6.98,38.65,56.3
2020,4,Avon,37.0,473.0,510,1.01,255,119,136,67.72,42.65,17.67,43.5
2020,5,Barkhamsted,327.0,223.0,550,0.67,106,168,276,48.99,16.19,5.89,50.2
2020,6,Beacon Falls,250.0,78.0,328,0.72,7,67,254,63.39,24.45,29.35,49.1
2020,7,Berlin,278.0,278.0,556,0.36,235,58,263,88.4,35.06,48.05,45.8
2020,8,Bethany,175.0,297.0,472,1.36,177,129,166,77.65,24.32,22.61,52.7
2020,9,Bethel,601.0,69.0,670,0.33,241,265,164,80.56,24.86,23.91,46.8
2020,10,Bethlehem,71.0,71.0,142,1.11,40,74,28,41.64,7.95,48.6,40.4
2020,11,Bloomfield,183.5,183.5,367,0.76,244,89,34,63.39,23.06,36.26,28.0
2020,12,Bolton,36.0,465.0,501,1.18,112,153,236,72.33,39.42,37.36,49.2
2020,13,Bozrah,315.0,450.0,765,0.37,255,217,293,81.5,46.18,30.32,37.9
2020,14,Branford,140.5,140.5,281,1.23,165,27,89,42.46,23.61,48.86,30.4
2020,15,Bridgeport,204.0,204.0,408,0.5,77,129,202,82.62,24.06,36.0,51.7
2020,16,Bridgewater,249.0,249.0,498,0.41,206,65,227,67.42,36.62,45.28,47.3
2020,17,Bristol,260.0,260.0,520,0.51,310,143,67,49.87,47.42,36.47,57.4
2020,18,Brookfield,318.5,318.5,637,0.33,195,312,130,55.86,17.02,38.08,24.9
2020,19,Brooklyn,592.0,114.0,706,4.8,320,276,110,54.1,24.81,18.07,45.3
2020,20,Burlington,113.0,63.0,176,0.81,63,102,11,66.54,40.82,18.66,28.3
2020,21,Canaan,39.0,700.0,739,1.23,139,313,287,42.58,32.44,40.23,56.0
2020,22,Canterbury,125.5,125.5,251,1.06,41,36,174,47.93,9.98,18.35,22.2
2020,23,Canton,223.0,648.0,871,1.33,305,248,318,80.63,33.25,30.32,45.6
2020,24,Chaplin,317.0,199.0,516,8.4,208,155,153,46.63,13.4,16.22,51.2
2020,25,Cheshire,348.0,128.0,476,0.98,303,131,42,51.67,27.96,41.76,32.9
2020,26,Chester,114.0,208.0,322,1.03,72,46,204,62.67,28.81,9.97,58.1
2020,27,Clinton,258.5,258.5,517,0.43,152,194,171,65.86,44.43,42.33,53.7
2020,28,Colchester,322.0,207.0,529,0.41,134,102,293,78.18,25.81,32.12,30.4
2020,29,Colebrook,567.0,307.0,874,0.97,263,327,284,62.37,17.57,13.41,18.3
2020,30,Columbia,39.0,656.0,695,1.23,215,170,310,79.49,15.39,29.39,30.5
2020,31,Cornwall,173.5,173.5,347,0.59,208,88,51,70.92,44.34,17.71,29.8
2020,32,Coventry,39.0,523.0,562,1.24,203,245,114,45.65,12.7,19.56,55.4
2020,33,Cromwell,92.0,92.0,184,1.03,109,57,18,47.82,24.16,20.82,58.6
2020,34,Danbury,84.0,84.0,168,0.8,30,104,34,61.85,13.42,7.85,21.0
2020,35,Darien,118.5,118.5,237,0.39,11,179,47,59.84,39.8,49.37,37.8
2020,36,Deep River,288.0,138.0,426,1.11,126,68,232,77.18,26.35,6.42,41.0
2020,37,Derby,261.0,570.0,831,0.69,312,301,218,69.04,20.8,34.81,21.9
2020,38,Durham,215.0,239.0,454,1.1,193,152,109,59.41,21.25,21.71,33.9
2020,40,East Granby,146.0,270.0,416,0.93,139,24,253,48.54,43.35,34.07,31.3
2020,41,East Haddam,123.5,123.5,247,0.64,26,34,187,51.34,29.92,21.03,40.5
2020,42,East Hampton,44.5,44.5,89,0.56,45,14,30,68.78,37.3,35.32,45.8
2020,43,East Hartford,91.0,406.0,497,0.27,134,105,258,61.17,45.37,37.82,47.5
2020,44,East Haven,352.0,343.0,695,0.64,316,217,162,65.75,45.58,36.07,23.7
2020,45,East Lyme,218.5,218.5,437,0.84,57,73,307,48.53,19.78,10.13,52.1
2020,47,East Windsor,183.0,183.0,366,1.5,12,284,70,73.15,47.86,34.56,46.5
2020,39,Eastford,221.0,221.0,442,0.25,99,37,306,82.63,6.12,17.6,55.3
2020,46,Easton,149.5,149.5,299,0.92,48,196,55,52.9,21.96,6.3,36.9
2020,48,Ellington,333.5,333.5,667,1.0,290,279,98,64.58,45.31,23.67,55.5
2020,49,Enfield,362.0,25.0,387,11.200000000000001,93,274,20,88.78,17.36,24.51,54.4
2020,50,Essex,187.0,187.0,374,1.09,94,173,107,56.66,17.29,26.02,36.4
2020,51,Fairfield,344.0,156.0,500,0.4,144,304,52,69.75,18.62,36.72,34.0
2020,52,Farmington,59.5,59.5,119,1.0,71,43,5,44.51,32.55,18.9,57.2
2020,53,Franklin,169.0,223.0,392,0.55,9,153,230,70.3,24.72,19.19,48.0
2020,54,Glastonbury,355.0,39.0,394,0.18,161,152,81,44.48,37.7,7.72,57.0
2020,55,Goshen,190.0,529.0,719,0.62,213,290,216,87.96,45.27,35.91,51.5
2020,56,Granby,95.0,95.0,190,1.31,3,141,46,75.78,35.34,30.55,43.6
2020,57,Greenwich,421.0,297.0,718,0.6,223,255,240,79.41,14.2,20.72,22.9
2020,58,Griswold,258.0,258.0,516,1.03,28,311,177,75.21,46.97,36.73,30.2
2020,59,Groton,6.0,509.0,515,0.55,301,133,81,69.49,16.9,29.18,58.7
2020,60,Guilford,132.0,387.0,519,0.87,202,31,286,62.5,11.75,26.12,31.4
2020,61,Haddam,146.0,146.0,292,1.25,76,25,191,82.92,9.05,28.01,21.9
2020,62,Hamden,227.0,227.0,454,0.83,58,254,142,87.84,30.35,33.64,47.7
2020,63,Hampton,365.0,365.0,730,1.22,195,222,313,64.95,10.12,34.7,48.8
2020,64,Hartford,327.0,327.0,654,0.86,321,55,278,86.58,11.24,18.0,30.0
2020,65,Hartland,30.0,408.0,438,0.86,106,292,40,69.17,18.5,11.33,30.5
2020,66,Harwinton,201.0,201.0,402,0.37,8,124,270,66.92,17.67,12.05,37.7
2020,67,Hebron,167.0,167.0,334,0.92,19,229,86,62.72,32.19,33.77,18.9
2020,68,Kent,101.0,101.0,202,0.22,148,52,2,50.46,41.75,44.28,51.2
2020,69,Killingly,163.0,163.0,326,0.41,16,100,210,40.19,39.26,23.43,31.3
2020,70,Killingworth,172.0,172.0,344,0.37,11,333,0,52.08,16.81,12.63,53.9
2020,71,Lebanon,436.0,10.0,446,0.99,81,291,74,65.49,16.04,39.05,51.7
2020,72,Ledyard,281.0,281.0,562,1.1,66,266,230,59.0,48.46,42.46,45.8
2020,73,Lisbon,244.5,244.5,489,1.3,132,282,75,62.42,5.37,44.63,31.6
2020,74,Litchfield,156.0,156.0,312,1.03,52,1,259,89.03,44.59,32.31,39.7
2020,75,Lyme,81.0,169.0,250,1.26,205,21,24,57.51,13.99,43.73,36.7
2020,76,Madison,355.0,141.0,496,0.78,232,65,199,62.61,47.63,5.69,32.2
2020,77,Manchester,257.0,100.0,357,1.26,53,211,93,46.68,20.4,9.83,53.6
2020,78,Mansfield,204.5,204.5,409,0.87,67,235,107,42.4,24.82,9.17,38.3
2020,79,Marlborough,200.0,200.0,400,0.35,290,16,94,78.77,36.82,37.07,53.0
2020,80,Meriden,135.5,135.5,271,0.56,168,13,90,68.53,31.45,8.13,22.4
2020,81,Middlebury,104.5,104.5,209,0.39,160,6,43,78.04,19.31,27.34,23.9
2020,82,Middlefield,128.5,128.5,257,1.3,14,221,22,47.49,29.92,26.27,59.0
2020,83,Middletown,241.0,241.0,482,0.66,190,103,189,68.59,37.88,18.98,42.7
2020,84,Milford,18.0,18.0,36,1.06,14,0,22,52.68,6.91,44.17,39.4
2020,85,Monroe,524.0,281.0,805,1.08,286,286,233,51.4,5.5,12.67,40.0
2020,86,Montville,45.0,395.0,440,1.24,9,246,185,40.58,25.61,20.86,27.0
2020,87,Morris,228.0,228.0,456,1.44,56,90,310,46.52,10.93,39.84,48.2
2020,88,Naugatuck,112.0,731.0,843,0.86,198,313,332,55.46,34.9,6.37,21.6
2020,89,New Britain,232.0,301.0,533,1.4,160,311,62,45.84,14.63,35.28,42.1
2020,90,New Canaan,16.0,561.0,577,1.28,262,213,102,89.29,24.48,41.74,42.0
2020,91,New Fairfield,359.0,250.0,609,0.94,252,42,315,55.43,13.9,46.95,56.4
2020,92,New Hartford,222.0,157.0,379,0.87,118,73,188,46.52,29.68,44.43,40.1
2020,93,New Haven,254.0,254.0,508,0.76,79,241,188,49.95,10.22,19.37,23.8
2020,95,New London,119.5,119.5,239,1.32,123,48,68,69.39,6.04,31.39,42.1
2020,96,New Milford,447.0,293.0,740,0.75,312,315,113,43.2,7.3,8.48,21.8
2020,94,Newington,197.5,197.5,395,0.89,71,221,103,83.12,47.94,16.6,26.6
2020,97,Newtown,364.0,53.0,417,1.24,167,143,107,88.07,11.4,9.24,19.3
2020,98,Norfolk,315.5,315.5,631,0.99,283,328,20,52.34,36.88,19.18,39.6
2020,99,North Branford,325.0,183.0,508,0.18,35,208,265,62.5,8.06,44.38,21.6
2020,100,North Canaan,466.0,151.0,617,1.28,311,98,208,41.11,9.87,20.62,37.7
2020,101,North Haven,413.0,117.0,530,1.11,174,187,169,72.04,27.9,30.29,57.2
2020,102,North Stonington,454.0,50.0,504,0.52,198,113,193,60.7,25.92,24.5,48.2
2020,103,Norwalk,205.5,205.5,411,0.97,115,174,122,53.5,47.82,25.65,21.3
2020,104,Norwich,232.0,528.0,760,1.01,314,270,176,50.34,47.52,48.63,27.4
2020,105,Old Lyme,223.0,61.0,284,1.27,219,62,3,72.7,40.08,18.33,46.3
2020,106,Old Saybrook,267.5,267.5,535,0.06,65,283,187,60.81,32.09,33.23,55.6
2020,107,Orange,258.0,258.0,516,0.53,264,224,28,48.98,25.47,23.9,19.4
2021,124,Seymour,184.5,184.5,369,0.78,196,61,112,73.71,20.34,42.97,58.6
2020,108,Oxford,189.0,189.0,378,1.02,133,160,85,74.46,21.03,7.75,52.1
2020,109,Plainfield,99.5,99.5,199,1.19,118,35,46,68.25,47.62,27.02,41.6
2020,110,Plainville,334.0,3.0,337,1.24,121,140,76,82.93,32.13,41.6,40.9
2020,111,Plymouth,221.0,606.0,827,0.66,320,317,190,45.87,31.06,9.44,58.2
2020,112,Pomfret,36.0,275.0,311,0.66,86,195,30,79.28,15.44,8.13,49.4
2020,113,Portland,372.0,372.0,744,1.18,288,150,306,73.68,7.1,11.91,53.7
2020,114,Preston,277.0,295.0,572,0.98,136,268,168,45.75,47.53,39.4,32.9
2020,115,Prospect,63.0,63.0,126,0.35,52,39,35,74.74,19.12,37.58,41.3
2020,116,Putnam,342.5,342.5,685,1.5,204,237,244,62.08,24.92,30.43,43.8
2020,117,Redding,229.0,229.0,458,1.12,50,221,187,87.25,10.16,26.07,31.5
2020,118,Ridgefield,483.0,137.0,620,1.33,326,280,14,47.08,42.66,44.97,42.0
2020,119,Rocky Hill,241.0,355.0,596,1.25,39,224,333,72.14,6.24,39.5,27.9
2020,120,Roxbury,323.0,294.0,617,1.45,249,153,215,59.1,42.53,41.54,24.0
2020,121,Salem,326.5,326.5,653,0.34,217,279,157,87.84,11.31,41.6,33.7
2020,122,Salisbury,191.0,179.0,370,1.17,178,38,154,56.5,44.9,33.92,49.1
2020,123,Scotland,16.0,478.0,494,1.08,38,216,240,88.11,37.84,25.61,56.5
2020,124,Seymour,523.0,197.0,720,0.81,182,243,295,85.07,12.41,43.91,37.2
2020,125,Sharon,187.5,187.5,375,0.57,223,108,44,53.52,30.46,46.67,45.0
2020,126,Shelton,198.5,198.5,397,0.28,163,60,174,80.18,19.07,6.07,22.3
2020,127,Sherman,242.5,242.5,485,0.69,233,197,55,89.78,13.02,7.32,56.0
2020,128,Simsbury,260.0,260.0,520,0.86,192,275,53,52.63,43.66,48.14,41.9
2020,129,Somers,259.5,259.5,519,1.37,84,171,264,61.84,23.16,17.47,50.8
2020,132,South Windsor,21.0,730.0,751,1.24,242,271,238,66.01,22.93,44.3,51.4
2020,130,Southbury,473.0,289.0,762,0.73,172,270,320,54.75,12.64,22.5,28.8
2020,131,Southington,119.0,65.0,184,0.87,36,41,107,40.76,22.24,10.36,40.2
2020,133,Sprague,209.0,262.0,471,1.26,86,188,197,51.01,44.22,8.62,58.3
2020,134,Stafford,305.0,295.0,600,0.86,128,259,213,54.1,21.34,12.04,21.8
2020,135,Stamford,269.0,320.0,589,0.84,193,151,245,62.18,47.82,16.25,46.7
2020,136,Sterling,242.5,242.5,485,1.48,318,130,37,48.56,47.58,26.98,58.4
2020,137,Stonington,163.5,163.5,327,0.26,42,113,172,83.66,11.52,36.57,30.6
2020,138,Stratford,284.0,199.0,483,1.22,158,221,104,75.25,12.98,49.39,54.2
2020,139,Suffield,98.0,98.0,196,1.33,104,53,39,44.26,43.82,24.87,57.2
2020,140,Thomaston,326.0,326.0,652,1.27,228,295,129,72.5,22.67,28.32,49.4
2020,141,Thompson,218.5,218.5,437,12.0,216,41,180,72.68,5.2,28.48,27.7
2020,142,Tolland,226.0,322.0,548,0.83,263,92,193,87.81,17.32,29.27,32.0
2020,143,Torrington,318.5,318.5,637,0.98,48,259,330,40.15,31.89,28.3,19.5
2020,144,Trumbull,380.0,310.0,690,0.4,122,280,288,52.4,40.97,5.39,52.9
2020,145,Union,459.0,92.0,551,0.14,302,191,58,86.39,11.0,5.08,53.7
2020,146,Vernon,6.0,167.0,173,1.1,24,124,25,86.61,9.97,9.39,44.6
2020,147,Voluntown,28.0,499.0,527,0.72,130,295,102,76.03,46.49,9.57,32.8
2020,148,Wallingford,138.5,138.5,277,1.33,223,34,20,78.29,38.8,36.72,21.2
2020,149,Warren,32.0,191.0,223,0.74,98,46,79,44.57,31.54,14.22,49.6
2020,150,Washington,645.0,122.0,767,0.9,289,152,326,65.69,39.61,45.26,48.5
2020,151,Waterbury,315.5,315.5,631,1.09,196,237,198,51.58,24.3,46.79,56.3
2020,152,Waterford,78.0,355.0,433,0.57,108,4,321,49.06,39.13,48.92,48.7
2020,153,Watertown,189.5,189.5,379,1.12,219,124,36,80.52,21.73,47.26,52.8
2020,155,West Hartford,301.5,301.5,603,0.76,263,327,13,46.75,15.98,17.23,49.3
2020,156,West Haven,458.0,55.0,513,0.36,207,86,220,63.43,37.81,27.94,44.5
2020,154,Westbrook,242.5,242.5,485,0.65,318,2,165,86.93,23.89,12.9,35.9
2020,157,Weston,208.5,208.5,417,0.41,81,164,172,49.29,49.16,41.28,55.9
2020,158,Westport,197.5,197.5,395,1.47,24,222,149,88.9,20.73,44.98,45.3
2020,159,Wethersfield,481.0,171.0,652,0.74,185,296,171,89.71,46.48,43.31,34.7
2020,160,Willington,55.5,55.5,111,0.43,7,24,80,67.78,46.98,24.5,21.5
2020,161,Wilton,192.5,192.5,385,0.99,123,38,224,48.51,15.88,39.14,30.2
2020,162,Winchester,284.0,2.0,286,0.93,148,104,34,55.81,40.92,9.39,40.8
2020,163,Windham,144.0,144.0,288,1.65,97,4,187,61.22,24.49,6.81,29.6
2020,164,Windsor,286.5,286.5,573,0.62,215,135,223,55.47,46.29,38.9,27.3
2020,165,Windsor Locks,98.0,135.0,233,0.48,100,3,130,54.03,25.26,24.14,40.2
2020,166,Wolcott,396.0,299.0,695,0.85,217,168,310,88.61,38.49,49.8,25.1
2020,167,Woodbridge,488.0,93.0,581,1.53,258,315,8,47.67,26.01,9.38,51.6
2020,168,Woodbury,38.0,349.0,387,1.16,10,309,68,76.67,15.25,43.5,38.3
2020,169,Woodstock,81.0,81.0,162,0.65,58,77,27,40.02,13.97,26.6,42.1
2021,1,Andover,250.0,250.0,500,0.48,249,18,233,69.81,24.14,42.22,24.2
2021,2,Ansonia,186.5,186.5,373,0.6,139,204,30,85.8,39.0,41.77,31.6
2021,3,Ashford,156.0,518.0,674,0.57,37,323,314,54.4,32.23,46.22,35.2
2021,4,Avon,74.0,310.0,384,1.43,121,32,231,49.28,35.99,18.4,51.9
2021,5,Barkhamsted,133.0,133.0,266,1.05,64,149,53,72.58,17.7,47.74,50.3
2021,6,Beacon Falls,255.5,255.5,511,0.3,145,192,174,75.63,26.66,11.83,27.4
2021,7,Berlin,129.0,607.0,736,0.81,301,138,297,74.4,7.0,8.69,43.9
2021,8,Bethany,336.5,336.5,673,0.94,124,271,278,55.97,41.79,24.42,28.2
2021,9,Bethel,295.5,295.5,591,1.16,311,195,85,52.61,49.55,42.27,59.5
2021,10,Bethlehem,83.0,297.0,380,1.0,190,126,64,87.8,23.31,26.3,58.0
2021,11,Bloomfield,21.0,559.0,580,0.42,262,230,88,86.16,5.49,42.32,41.7
2021,12,Bolton,195.5,195.5,391,1.05,295,43,53,62.87,12.64,37.84,47.4
2021,13,Bozrah,263.5,263.5,527,0.41,181,229,117,82.31,34.36,14.42,51.7
2021,14,Branford,300.5,300.5,601,0.2,158,215,228,62.62,32.54,47.7,48.3
2021,15,Bridgeport,408.0,408.0,816,1.1,307,243,266,61.22,40.45,7.74,47.4
2021,16,Bridgewater,381.0,231.0,612,0.25,286,8,318,47.84,16.42,45.42,58.3
2021,17,Bristol,215.5,215.5,431,0.66,161,249,21,61.32,39.36,18.7,43.1
2021,18,Brookfield,439.0,268.0,707,1.42,262,199,246,66.87,35.96,27.51,44.7
2021,19,Brooklyn,603.0,259.0,862,0.78,216,333,313,41.13,19.53,24.01,53.7
2021,20,Burlington,138.5,138.5,277,0.65,180,78,19,62.21,29.55,12.73,46.1
2021,21,Canaan,20.0,497.0,517,0.84,90,244,183,79.07,11.63,21.12,48.8
2010,31,Cornwall,249.5,249.5,499,0.19,252,48,199,57.59,42.48,30.3,43.4
2021,22,Canterbury,127.0,127.0,254,0.75,16,189,49,74.0,25.37,13.68,27.8
2021,23,Canton,149.0,149.0,298,0.31,124,85,89,71.76,44.65,14.17,33.6
2021,24,Chaplin,316.0,316.0,632,0.93,259,270,103,85.48,23.95,13.42,24.2
2021,25,Cheshire,333.5,333.5,667,0.26,213,261,193,40.9,42.78,27.01,39.2
2021,26,Chester,83.0,228.0,311,0.65,238,0,73,67.85,31.56,40.91,37.1
2011,15,Bridgeport,113.0,113.0,226,1.47,11,35,180,48.35,26.63,39.43,25.1
2021,27,Clinton,233.0,233.0,466,0.67,179,19,268,79.37,13.63,30.6,59.9
2021,28,Colchester,157.0,157.0,314,0.35,171,129,14,67.07,31.15,45.19,43.7
2021,29,Colebrook,397.5,397.5,795,0.35,142,325,328,56.19,27.77,33.64,51.0
2021,30,Columbia,452.0,403.0,855,0.33,316,257,282,46.81,22.94,36.02,32.0
2021,31,Cornwall,386.0,184.0,570,1.02,243,130,197,84.38,10.38,35.04,52.9
2021,32,Coventry,215.5,215.5,431,1.22,231,6,194,63.54,23.75,25.23,43.8
2021,33,Cromwell,256.0,190.0,446,3.2,171,240,35,83.91,8.27,36.02,47.3
2021,34,Danbury,569.0,102.0,671,1.18,276,191,204,69.29,9.44,8.14,30.4
2021,35,Darien,346.0,346.0,692,1.27,76,309,307,73.71,23.72,43.69,41.0
2021,36,Deep River,368.0,368.0,736,13.600000000000001,302,296,138,80.21,18.74,40.0,44.6
2021,37,Derby,526.0,181.0,707,0.93,330,114,263,72.96,46.65,16.04,42.7
2021,38,Durham,161.0,44.0,205,0.07,48,101,56,59.9,21.91,39.56,56.4
2021,40,East Granby,337.0,337.0,674,1.39,247,318,109,65.68,39.1,5.57,55.7
2021,41,East Haddam,162.0,293.0,455,1.07,282,0,173,80.15,28.86,14.78,58.8
2021,42,East Hampton,257.5,257.5,515,0.6,286,24,205,58.68,36.68,7.93,46.0
2021,43,East Hartford,231.5,231.5,463,0.59,31,208,224,59.41,16.71,40.11,58.8
2021,44,East Haven,181.0,181.0,362,0.83,157,142,63,44.78,47.39,39.01,53.0
2021,45,East Lyme,232.0,232.0,464,1.25,17,196,251,85.73,28.85,41.61,29.4
2021,47,East Windsor,236.0,236.0,472,0.77,62,144,266,44.55,42.41,5.2,36.0
2021,39,Eastford,270.0,336.0,606,0.77,127,148,331,72.41,21.43,27.56,28.0
2021,46,Easton,491.0,23.0,514,0.78,15,180,319,60.66,9.51,36.72,18.2
2021,48,Ellington,207.0,101.0,308,0.89,162,54,92,60.28,35.32,11.99,25.9
2021,49,Enfield,538.0,31.0,569,0.67,250,137,182,73.98,5.35,34.24,18.2
2021,50,Essex,583.0,60.0,643,0.64,136,208,299,43.35,26.39,8.78,48.2
2021,51,Fairfield,59.0,655.0,714,8.5,317,184,213,69.69,13.68,13.16,35.9
2021,52,Farmington,429.0,70.0,499,14.399999999999999,294,64,141,78.6,33.23,26.41,31.1
2021,53,Franklin,148.0,148.0,296,0.92,178,36,82,81.41,49.07,34.41,50.0
2021,54,Glastonbury,218.5,218.5,437,0.09,228,111,98,48.53,25.9,11.56,53.0
2021,55,Goshen,604.0,117.0,721,0.72,179,262,280,84.87,41.79,13.34,59.0
2021,56,Granby,123.5,123.5,247,0.51,71,75,101,72.81,27.85,14.2,45.0
2021,57,Greenwich,519.0,421.0,940,0.82,317,295,328,84.09,27.31,15.74,37.4
2021,58,Griswold,164.5,164.5,329,0.94,82,177,70,64.26,46.87,15.19,30.8
2021,59,Groton,26.0,627.0,653,0.72,135,253,265,67.1,45.05,22.78,27.3
2021,60,Guilford,173.0,173.0,346,0.67,217,0,129,85.95,40.36,34.42,26.9
2021,61,Haddam,157.0,157.0,314,0.25,108,147,59,85.0,18.33,24.71,35.2
2021,62,Hamden,198.0,378.0,576,0.58,118,158,300,62.41,29.53,39.92,59.7
2021,63,Hampton,386.0,72.0,458,1.05,17,323,118,53.72,15.08,37.37,18.0
2021,64,Hartford,348.0,512.0,860,1.27,331,267,262,59.66,24.98,10.69,26.3
2021,65,Hartland,314.5,314.5,629,0.15,153,149,327,59.39,26.79,7.2,25.9
2021,66,Harwinton,79.0,79.0,158,0.41,10,128,20,54.34,42.42,44.51,48.1
2021,67,Hebron,179.0,179.0,358,0.61,137,125,96,53.43,45.32,8.59,32.8
2021,68,Kent,181.5,181.5,363,0.6,61,0,302,83.05,23.66,11.68,37.2
2021,69,Killingly,93.0,93.0,186,0.5,70,116,0,43.49,5.8,6.0,24.2
2021,70,Killingworth,377.0,33.0,410,1.15,60,148,202,73.88,43.78,33.28,35.0
2021,71,Lebanon,263.0,263.0,526,0.77,131,268,127,48.64,12.84,31.21,22.3
2021,72,Ledyard,189.5,189.5,379,1.35,60,188,131,57.23,32.98,49.41,40.4
2021,73,Lisbon,220.5,220.5,441,0.76,268,140,33,43.08,6.12,44.91,22.1
2021,74,Litchfield,100.5,100.5,201,1.09,11,104,86,53.5,22.98,23.49,51.2
2021,75,Lyme,152.0,164.0,316,0.56,34,251,31,78.42,49.37,21.72,41.8
2021,76,Madison,294.0,294.0,588,0.42,50,280,258,84.25,9.53,18.36,48.4
2021,77,Manchester,205.0,260.0,465,1.52,42,100,323,51.08,24.07,11.86,35.6
2021,78,Mansfield,454.0,366.0,820,0.57,227,281,312,63.18,18.82,11.21,34.0
2021,79,Marlborough,272.0,32.0,304,0.98,110,162,32,63.52,45.73,10.95,22.1
2021,80,Meriden,404.0,404.0,808,0.87,321,202,285,83.68,44.12,10.14,40.0
2021,81,Middlebury,235.0,203.0,438,0.73,14,99,325,78.14,15.7,15.82,39.6
2021,82,Middlefield,252.0,252.0,504,0.52,176,280,48,65.65,8.65,18.8,37.7
2021,83,Middletown,351.0,351.0,702,1.15,161,256,285,73.54,33.22,48.27,49.1
2021,84,Milford,106.0,106.0,212,0.87,38,93,81,82.37,20.14,31.03,53.0
2011,95,New London,244.5,244.5,489,0.93,310,113,66,60.6,5.67,20.6,40.5
2021,85,Monroe,245.5,245.5,491,0.45,25,323,143,40.48,35.24,49.44,49.5
2021,86,Montville,334.0,334.0,668,0.98,111,278,279,60.14,6.45,21.76,24.0
2021,87,Morris,183.5,183.5,367,1.44,50,226,91,85.36,11.0,25.59,44.1
2021,88,Naugatuck,234.5,234.5,469,0.23,97,149,223,77.02,35.89,19.61,21.4
2021,89,New Britain,223.0,223.0,446,0.32,169,61,216,67.14,14.56,13.23,47.2
2021,90,New Canaan,169.0,169.0,338,0.74,55,128,155,66.48,43.59,11.44,34.0
2021,91,New Fairfield,116.0,566.0,682,1.31,220,186,276,57.39,7.64,47.53,23.6
2021,92,New Hartford,385.0,13.0,398,1.44,324,67,7,66.03,14.7,49.41,54.2
2021,93,New Haven,104.5,104.5,209,0.91,145,29,35,72.77,49.94,7.02,43.8
2021,95,New London,583.0,102.0,685,1.1,259,303,123,60.92,24.49,11.77,32.9
2021,96,New Milford,394.0,16.0,410,1.0,128,274,8,75.71,36.63,24.06,19.3
2021,94,Newington,63.0,151.0,214,0.56,49,126,39,83.06,13.22,13.39,40.6
2021,97,Newtown,357.5,357.5,715,1.66,325,212,178,47.73,32.44,21.37,56.8
2021,98,Norfolk,226.0,226.0,452,1.19,19,305,128,62.58,37.67,10.81,43.0
2021,99,North Branford,71.0,302.0,373,0.67,173,133,67,60.4,19.15,25.54,58.8
2021,100,North Canaan,326.5,326.5,653,0.57,282,218,153,74.37,42.3,17.23,23.7
2021,101,North Haven,273.0,72.0,345,1.28,25,318,2,52.49,32.15,20.84,41.9
2021,102,North Stonington,289.5,289.5,579,0.4,159,156,264,72.01,22.51,9.24,51.5
2021,103,Norwalk,99.5,99.5,199,1.07,9,187,3,83.87,30.09,24.27,40.1
2021,104,Norwich,337.0,166.0,503,0.68,81,161,261,60.91,30.95,49.25,21.8
2021,105,Old Lyme,365.0,346.0,711,0.56,255,128,328,85.55,12.45,19.8,42.5
2021,106,Old Saybrook,494.0,194.0,688,0.47,104,303,281,89.66,23.12,44.44,43.7
2021,107,Orange,155.5,155.5,311,1.12,139,88,84,45.3,20.45,42.94,48.6
2021,108,Oxford,165.0,231.0,396,1.2,201,161,34,51.65,23.04,47.84,50.0
2021,109,Plainfield,85.5,85.5,171,0.89,23,35,113,87.52,39.25,40.55,50.4
2021,110,Plainville,10.0,319.0,329,0.61,45,226,58,87.92,26.71,34.68,45.9
2021,111,Plymouth,300.0,103.0,403,0.53,216,150,37,44.89,47.31,43.55,27.1
2021,112,Pomfret,83.0,83.0,166,1.17,54,80,32,40.75,18.22,8.4,35.0
2021,113,Portland,162.5,162.5,325,1.06,77,46,202,48.06,23.71,25.83,50.6
2021,114,Preston,101.0,461.0,562,1.25,158,203,201,89.8,40.41,49.52,58.0
2021,115,Prospect,424.0,93.0,517,1.05,271,147,99,49.0,29.57,39.63,21.3
2021,116,Putnam,391.0,286.0,677,0.48,147,230,300,65.13,29.62,48.29,40.5
2021,117,Redding,183.0,183.0,366,0.5,37,26,303,82.42,7.4,40.08,31.1
2021,118,Ridgefield,213.0,202.0,415,1.03,110,188,117,41.02,22.94,44.37,27.5
2021,119,Rocky Hill,210.0,210.0,420,0.45,14,164,242,70.22,17.18,36.79,39.2
